cycle_id,symbol,is_btc_first_scope,direction,open_time,close_time,duration_seconds,initial_qty,maximum_abs_qty,terminal_qty,opening_exec_count,add_count,reduce_count,flip_origin,close_type,opening_execID,closing_execID,cycle_event_count,funding_event_count,gross_pnl_analytical,reported_pnl_total,reported_pnl_count,fee,funding,wallet_net_candidate,wallet_net_status,pnl_currency,reported_pnl_available,ordering_confidence,action_confidence,accounting_confidence,price_confidence,wallet_confidence,overall_confidence,confidence_status,accounting_position_cycle_ids,strategy_fidelity
XBTUSD-C0348,XBTUSD,True,SHORT,2021-07-08T07:58:06.420000Z,2021-07-08T19:56:25.424000Z,43099.004,-100000,220000,27200,1,2,14,NONE,FLIP,398d147a-d8ce-1693-49da-e3f89f651318,93cf6454-9d4c-d61f-1318-619efbccbe97,18,1,-17713995.99999999999999999999,0,0,1071588,468794,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,"XBTUSD-C0348,XBTUSD-C0349",BEHAVIORAL_APPROXIMATION
XBTUSD-C0349,XBTUSD,True,LONG,2021-07-08T19:56:25.424000Z,2021-07-09T12:05:32.698000Z,58147.274,27200,370100,0,1,18,24,XBTUSD-C0348,FULL_CLOSE,93cf6454-9d4c-d61f-1318-619efbccbe97,f76c8652-32b6-ab5b-8db9-b0f71abce5ca,44,3,-15791961.00000000000000000001,0,0,1627254,-209123,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0349,BEHAVIORAL_APPROXIMATION
XBTUSD-C0350,XBTUSD,True,LONG,2021-07-09T13:08:10.613000Z,2021-07-14T01:17:22.410000Z,389351.797,600,1803400,-16500,1,174,164,NONE,FLIP,25b055cd-e735-4f87-9132-3b631e82872f,c4e90b24-95c3-b662-c41c-fbf0f8caa13e,340,13,-211880167.9999999999999999999,0,0,8419540,216215,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,"XBTUSD-C0350,XBTUSD-C0351",BEHAVIORAL_APPROXIMATION
ETHU21-C0003,ETHU21,False,LONG,2021-07-12T16:44:40.454000Z,2021-07-15T08:42:13.724000Z,230253.27,3,26,0,1,7,1,NONE,FULL_CLOSE,5794dd85-fd47-6f91-ced5-0a6225382428,fb1d0e60-bc00-a378-fcaa-0a61f35627b1,10,0,1908000.000000000000000000000,0,0,-11508,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHU21-C0003,BEHAVIORAL_APPROXIMATION
UNIUSDT-C0004,UNIUSDT,False,LONG,2021-07-13T05:16:41.398000Z,2021-07-13T13:44:24.437000Z,30463.039,314,8222,0,1,46,30,NONE,FULL_CLOSE,0b6fc3b9-b8e9-aa61-ff77-8417e1793c1c,9f7b42e1-5845-4aa9-74dd-6b8e4bff62f9,78,1,356708,0,0,-78301,7241,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,UNIUSDT-C0004,BEHAVIORAL_APPROXIMATION
XBTUSD-C0351,XBTUSD,True,SHORT,2021-07-14T01:17:22.410000Z,2021-07-23T23:35:30.454000Z,857888.044,-16500,3453000,0,1,274,243,XBTUSD-C0350,FULL_CLOSE,c4e90b24-95c3-b662-c41c-fbf0f8caa13e,37c104f6-7787-4289-4114-d9f6853f6e9c,519,30,-192451206.9999999999999999996,0,0,11388783,5108436,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0351,BEHAVIORAL_APPROXIMATION
XRPUSD-C0066,XRPUSD,False,SHORT,2021-07-14T03:52:58.904000Z,2021-07-14T03:59:04.302000Z,365.398,-152,2005,0,1,6,3,XRPUSD-C0065,FULL_CLOSE,27260726-01a5-1712-cae0-e37071a84f07,d8f7f8af-fd91-b8e0-2211-bb0eb9ce77b9,11,0,-132422,0,0,12376,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XRPUSD-C0066,BEHAVIORAL_APPROXIMATION
XRPUSD-C0067,XRPUSD,False,LONG,2021-07-22T17:24:09.935000Z,2021-07-26T18:51:16.846000Z,350826.911,71,6666,0,1,9,6,NONE,FULL_CLOSE,112c45e6-66a1-44ba-fa5f-c927748684ca,fd99473d-4464-a485-8b17-d532fa78c0f4,17,12,8739272.000000000000000000001,0,0,99876,267344,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XRPUSD-C0067,BEHAVIORAL_APPROXIMATION
ALTMEXUSD-C0001,ALTMEXUSD,False,LONG,2021-07-23T04:23:53.756000Z,2021-07-26T18:51:07.117000Z,311233.361,1111,10032,0,1,33,3,NONE,FULL_CLOSE,251e08f3-2ebf-096a-a75a-c916b23242a4,d8cc65fc-631c-dc87-3329-9c07bcd9a02b,38,10,11394330.00000000000000000000,0,0,73830,93280,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ALTMEXUSD-C0001,BEHAVIORAL_APPROXIMATION
XBTUSD-C0352,XBTUSD,True,LONG,2021-07-24T02:05:22.588000Z,2021-07-24T07:21:23.298000Z,18960.71,4000,50000,0,1,3,2,NONE,FULL_CLOSE,15441205-0834-5e94-3385-6abd3aa02ba4,657981f6-10a5-d3d7-5716-98c086f217f8,7,1,871000,0,0,222487,14841,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0352,BEHAVIORAL_APPROXIMATION
XBTUSD-C0353,XBTUSD,True,SHORT,2021-07-26T06:54:54.589000Z,2021-07-26T21:36:46.476000Z,52911.887,-38700,2050000,0,1,56,37,NONE,FULL_CLOSE,09cd4f9c-e4b1-d2fb-9027-4ec1dced0bb7,d033c757-921c-537d-dbe7-8f48485e5979,95,2,234539288.0000000000000000000,0,0,-746893,-242792,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0353,BEHAVIORAL_APPROXIMATION
XBTUSD-C0354,XBTUSD,True,LONG,2021-07-26T21:46:35.454000Z,2021-07-26T23:07:08.990000Z,4833.536,1700,120000,0,1,4,7,NONE,FULL_CLOSE,13368a1c-fb45-c575-4a8f-e62d5816c575,ef88a257-4063-da68-9ca9-d9d202c426c6,13,0,2328674,0,0,482952,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0354,BEHAVIORAL_APPROXIMATION
XBTUSD-C0355,XBTUSD,True,LONG,2021-07-27T02:43:53.379000Z,2021-07-27T14:41:39.100000Z,43065.721,60000,60000,0,1,0,2,NONE,FULL_CLOSE,a58f3da0-8931-6434-4418-6817db3a3637,fc6ca60e-2310-6d82-dfba-f8d61e644af5,4,2,6672000,0,0,76816,-1522,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0355,BEHAVIORAL_APPROXIMATION
ALTMEXUSD-C0002,ALTMEXUSD,False,LONG,2021-07-27T21:25:17.935000Z,2021-07-30T21:00:09.605000Z,257691.67,1111,2126,0,1,6,5,NONE,FULL_CLOSE,047e4a6b-777e-ab03-cc31-a9ed7c7a628c,189c389b-8779-4caa-0f0f-bbf011f0c34c,13,9,1495264.000000000000000000000,0,0,141,18517,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ALTMEXUSD-C0002,BEHAVIORAL_APPROXIMATION
AAVEUSDT-C0001,AAVEUSDT,False,LONG,2021-07-27T21:27:02.794000Z,2021-08-08T12:02:19.381000Z,1002916.587,222,2327,0,1,19,17,NONE,FULL_CLOSE,85d2c8fb-ce68-bbd8-324e-baa269388cd8,782cada1-cae6-5bad-5667-86a5430ec0a5,38,35,16909812.00000000000000000001,0,0,-20265,1126226,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,AAVEUSDT-C0001,BEHAVIORAL_APPROXIMATION
DOGEUSDT-C0022,DOGEUSDT,False,LONG,2021-07-27T21:28:21.806000Z,2021-08-08T11:52:48.548000Z,1002266.742,1111,12827,0,1,36,21,NONE,FULL_CLOSE,f22e5a65-cbfb-6ebe-543e-4a3468b7c67d,c03a6c6f-5ee8-13c1-8261-a51f72449737,59,34,48860659.00000000000000000001,0,0,116285,2145493,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,DOGEUSDT-C0022,BEHAVIORAL_APPROXIMATION
XBTUSD-C0356,XBTUSD,True,LONG,2021-07-27T21:33:39.890000Z,2021-07-28T02:14:20.592000Z,16840.702,60000,120000,0,1,1,0,NONE,FULL_CLOSE,4553b981-081d-e495-5f59-b103a9ef2768,aad6fff9-f0c5-4458-f5b5-ea00ed10c531,3,0,15087600,0,0,3209,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0356,BEHAVIORAL_APPROXIMATION
ETHU21-C0004,ETHU21,False,LONG,2021-07-28T03:33:54.036000Z,2021-07-30T09:00:43.186000Z,192409.15,4,22,0,1,14,3,NONE,FULL_CLOSE,a50e6020-d3da-1372-f517-0e8caab61792,b821282f-ae11-2721-a323-99a3cbb9743c,19,0,6644000,0,0,25796,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHU21-C0004,BEHAVIORAL_APPROXIMATION
XRPUSD-C0068,XRPUSD,False,LONG,2021-07-28T06:43:20.210000Z,2021-07-30T06:04:09.089000Z,170448.879,674,2222,0,1,18,2,NONE,FULL_CLOSE,961e21b6-5cb0-d381-264d-485650b0c42c,fe665f4a-6bae-166d-b9df-fa47b7af1363,22,6,5137598,0,0,17971,124246,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,XRPUSD-C0068,BEHAVIORAL_APPROXIMATION
XBTUSD-C0357,XBTUSD,True,SHORT,2021-07-28T11:31:18.895000Z,2021-08-06T15:31:10.265000Z,791991.37,-120000,1080000,0,1,57,51,NONE,FULL_CLOSE,3b934588-6540-0914-00e6-9094aff15dfa,95bbae1d-5295-9741-2549-ade79322f47a,110,28,159572784.0000000000000000000,0,0,-98753,-357854,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,XBTUSD-C0357,BEHAVIORAL_APPROXIMATION
ETHU21-C0005,ETHU21,False,LONG,2021-07-31T10:54:03.631000Z,2021-08-02T15:13:47.175000Z,188383.544,22,44,0,1,1,17,NONE,FULL_CLOSE,1ddd6085-fc3d-2cc6-7b83-485376c95218,5ded350c-9bd8-3c54-a153-7f53ce639bde,20,0,22374000,0,0,97002,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHU21-C0005,BEHAVIORAL_APPROXIMATION
XBTUSD-C0358,XBTUSD,True,SHORT,2021-08-06T16:03:20.478000Z,2021-10-15T17:43:55.477000Z,6054034.999,-11200,4436000,0,1,1162,1068,NONE,FULL_CLOSE,a0156afb-a399-0cec-e09a-be1e32d01601,f7730765-6401-0da6-1ae7-52a481544de3,2232,210,-491828434.0000000000000000031,0,0,10829115,-44269403,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,XBTUSD-C0358,BEHAVIORAL_APPROXIMATION
LINKUSDT-C0004,LINKUSDT,False,LONG,2021-08-07T11:00:54.320000Z,2021-08-11T08:23:00.186000Z,336125.866,1,1776,0,1,47,39,NONE,FULL_CLOSE,325dc074-f9dd-1ef7-688d-297d77dd37f1,911864c6-b477-faa7-ffa6-73f5900aecba,88,12,23527754.99999999999999999999,0,0,-158092,2291237,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LINKUSDT-C0004,BEHAVIORAL_APPROXIMATION
DOGEUSDT-C0023,DOGEUSDT,False,LONG,2021-08-08T23:19:04.151000Z,2021-08-11T21:04:02.422000Z,251098.271,70,25553,0,1,100,84,NONE,FULL_CLOSE,26236f86-bb80-3be3-1766-08af8b5476ca,efe15ec6-e638-a159-eee9-efc2003e9696,186,9,83813468.00000000000000000001,0,0,-146285,5995263,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,HIGH,MEDIUM,LOW,LOW,DOGEUSDT-C0023,BEHAVIORAL_APPROXIMATION
ADAUSDT-C0001,ADAUSDT,False,LONG,2021-08-09T18:47:45.807000Z,2021-08-10T16:43:22.467000Z,78936.66,6,544,0,1,51,99,NONE,FULL_CLOSE,0cd91e3b-775a-2c53-cd0a-65fee9865756,09a98cc8-f57d-3a85-fd88-ebb5a81f8a18,152,3,24357400.000,0,0,-199722,2528167,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,HIGH,MEDIUM,LOW,LOW,ADAUSDT-C0001,BEHAVIORAL_APPROXIMATION
DOTUSDT-C0008,DOTUSDT,False,LONG,2021-08-09T18:48:57.438000Z,2021-08-17T07:04:54.304000Z,648956.866,112,1909,0,1,176,155,NONE,FULL_CLOSE,18f80e32-0342-7b7e-14b7-af2c61c0200b,fcebc53c-05d1-73fb-60f0-72f4689799f0,333,23,24608809.99999999999999999998,0,0,-183611,1632817,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,DOTUSDT-C0008,BEHAVIORAL_APPROXIMATION
LTCU21-C0001,LTCU21,False,LONG,2021-08-10T06:48:12.576000Z,2021-08-11T12:00:36.032000Z,105143.456,50,574,0,1,140,203,NONE,FULL_CLOSE,1bf1ebaf-67c6-dba3-686c-0fc8fe8695da,7c8da608-174e-ab09-0cd8-042c32e11853,345,0,6442200.000000000000000000040,0,0,-43455,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCU21-C0001,BEHAVIORAL_APPROXIMATION
AXSUSDT-C0001,AXSUSDT,False,SHORT,2021-08-11T07:20:56.717000Z,2021-08-20T00:32:50.152000Z,753113.435,-200,1244,0,1,20,5,NONE,FULL_CLOSE,5b5f6739-59b5-b6f9-001c-07eccff1bb4b,eed70e6d-73bb-1bb0-3e41-97a8dc8a4679,27,26,4507287.999999999999999999999,0,0,36602,-1984342,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,AXSUSDT-C0001,BEHAVIORAL_APPROXIMATION
DOGEUSDT-C0024,DOGEUSDT,False,LONG,2021-08-13T23:58:42.613000Z,2021-08-15T06:22:01.401000Z,109398.788,320,2222,0,1,4,9,NONE,FULL_CLOSE,0d0cc5ee-8656-1d15-2fb1-967f73506fc0,d43de77f-254c-06ce-8bfa-9c28596234dc,15,4,3442902,0,0,43303,192489,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,DOGEUSDT-C0024,BEHAVIORAL_APPROXIMATION
AXSUSDT-C0002,AXSUSDT,False,SHORT,2021-08-21T09:08:12.908000Z,2021-09-07T14:48:25.942000Z,1489213.034,-9,3552,0,1,43,25,NONE,FULL_CLOSE,3605fdff-c58a-118c-fe3c-60937da963c1,89576b4a-bbe1-8138-7ac4-e4e61f006313,70,52,57782849.00000000000000000000,0,0,-32829,-5527510,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,AXSUSDT-C0002,BEHAVIORAL_APPROXIMATION
DOGEUSDT-C0025,DOGEUSDT,False,LONG,2021-08-26T06:57:39.682000Z,2021-09-02T23:30:08.490000Z,664348.808,14,6666,0,1,32,21,NONE,FULL_CLOSE,be284b83-89d7-5381-00dc-1b0532fb0791,ec10fa86-a9ea-9d17-758f-894b03138318,55,23,10942543.00000000000000000000,0,0,86466,2879427,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,DOGEUSDT-C0025,BEHAVIORAL_APPROXIMATION
LTCU21-C0002,LTCU21,False,LONG,2021-08-26T16:23:19.934000Z,2021-09-04T23:20:11.604000Z,802611.67,16,148,0,1,9,11,NONE,FULL_CLOSE,6fb02b8e-177f-beb8-a531-20f678c4565b,f6c1b892-6de1-3fcf-5575-9ac37a26124f,22,0,9921100.000000000000000000000,0,0,50833,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCU21-C0002,BEHAVIORAL_APPROXIMATION
ETHUSD-C0142,ETHUSD,False,SHORT,2021-09-01T20:56:11.816000Z,2021-09-07T14:46:38.415000Z,496226.599,-105,1809,189,1,55,18,NONE,FLIP,0c439884-e652-fb33-4ade-bfcce4c9a987,f43702d7-a067-0f84-5e31-7013d63d6f43,75,17,4376655.000000000000000000000,0,0,226878,-7517362,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,"ETHUSD-C0142,ETHUSD-C0143",BEHAVIORAL_APPROXIMATION
LTCUSD-C0041,LTCUSD,False,LONG,2021-09-03T16:46:11.657000Z,2021-09-03T23:05:48.325000Z,22776.668,26,1222,0,1,5,7,NONE,FULL_CLOSE,1e69845a-900e-c7dc-df09-aeb0b013e8d3,ebf3a800-8394-65fb-ee7d-cbec2a9712dd,14,1,334582.0000000000000000000000,0,0,51106,66949,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCUSD-C0041,BEHAVIORAL_APPROXIMATION
DOGEUSDT-C0026,DOGEUSDT,False,LONG,2021-09-05T23:12:48.540000Z,2021-09-20T12:37:28.066000Z,1257879.526,307,25553,0,1,139,61,NONE,FULL_CLOSE,582d02b3-ec5b-39ec-344e-5b587fc194f2,ed7e4c8f-c4a9-facb-1cc8-5f9a605f0734,202,44,-139618004.0000000000000000001,0,0,7756,10822790,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,HIGH,MEDIUM,LOW,LOW,DOGEUSDT-C0026,BEHAVIORAL_APPROXIMATION
LTCUSD-C0042,LTCUSD,False,LONG,2021-09-07T09:43:32.430000Z,2021-10-06T19:07:50.337000Z,2539457.907,65,10555,0,1,62,54,NONE,FULL_CLOSE,5b1e02e3-3268-b26f-f643-10707e9d9235,da31a756-7a46-81e2-d16f-caa7ab2a9ff1,118,88,-50267280.00000000000000000002,0,0,77230,5994429,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,LTCUSD-C0042,BEHAVIORAL_APPROXIMATION
ETHUSD-C0143,ETHUSD,False,LONG,2021-09-07T14:46:38.415000Z,2021-09-16T23:03:30.115000Z,807411.7,189,6852,0,1,131,171,ETHUSD-C0142,FULL_CLOSE,f43702d7-a067-0f84-5e31-7013d63d6f43,ee604a13-be94-d2ad-ff89-03768a024879,304,28,242661230.0000000000000000004,0,0,157240,20039651,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,ETHUSD-C0143,BEHAVIORAL_APPROXIMATION
TRXU21-C0002,TRXU21,False,LONG,2021-09-11T07:16:28.045000Z,2021-09-20T11:08:54.241000Z,791546.196,25000,2451300,0,1,267,148,NONE,FULL_CLOSE,357afdc3-15f0-8732-20e6-ee17f0eb1fcd,7f30c917-571f-8d14-82a2-40cb3b5dd768,417,0,21243882.99999999999999999999,0,0,-37759,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,MEDIUM,MEDIUM,LOW,LOW,TRXU21-C0002,BEHAVIORAL_APPROXIMATION
AAVEUSDT-C0002,AAVEUSDT,False,LONG,2021-09-14T08:44:58.876000Z,2021-09-15T03:29:41.431000Z,67482.555,333,1444,0,1,5,0,NONE,FULL_CLOSE,e85bb270-452f-7894-cebc-caa45b619a8a,de3bf212-6ea5-a366-d1d6-8bd3bf74e82d,7,2,8438437,0,0,-281,150386,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,AAVEUSDT-C0002,BEHAVIORAL_APPROXIMATION
BNBUSDT-C0004,BNBUSDT,False,LONG,2021-09-14T08:45:44.117000Z,2021-09-16T01:00:04.869000Z,144860.752,90,444,0,1,3,3,NONE,FULL_CLOSE,350d695e-6cc0-06e4-60ad-b71bd9a2b0ce,cfde612e-0540-e2d5-c29c-dbf3351a79ad,8,5,991900,0,0,9857,-25291,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,BNBUSDT-C0004,BEHAVIORAL_APPROXIMATION
ETHUSD-C0144,ETHUSD,False,LONG,2021-09-17T08:02:22.331000Z,2021-09-26T09:46:51.963000Z,783869.632,666,8421,-15,1,114,267,NONE,FLIP,0dbbcc9b-fb0b-f8e5-d093-9a2a4a14e49a,277d5b73-10ec-53e8-5f47-1d3b8688f311,383,27,-75948600.00000000000000000003,0,0,-338374,8600902,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,"ETHUSD-C0144,ETHUSD-C0145",BEHAVIORAL_APPROXIMATION
AAVEUSDT-C0003,AAVEUSDT,False,LONG,2021-09-20T00:21:44.103000Z,2021-10-11T10:45:59.958000Z,1851855.855,366,9677,0,1,183,71,NONE,FULL_CLOSE,d1410424-aef3-4b5f-73cc-145add98f567,9db57060-24db-93de-2185-b13080dc2706,256,64,25382210.99999999999999999999,0,0,-26496,3827308,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,HIGH,MEDIUM,LOW,LOW,AAVEUSDT-C0003,BEHAVIORAL_APPROXIMATION
BNBUSDT-C0005,BNBUSDT,False,LONG,2021-09-20T02:35:14.354000Z,2021-10-01T13:53:09.525000Z,991075.171,27,5465,0,1,53,8,NONE,FULL_CLOSE,daf869c7-c063-aff8-59f0-43e0358dc337,271158cc-dd2f-4263-c667-5749059fad3c,63,35,33803365.99999999999999999999,0,0,45540,1540962,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,LOW,HIGH,MEDIUM,HIGH,MEDIUM,LOW,LOW,BNBUSDT-C0005,BEHAVIORAL_APPROXIMATION
LTCU21-C0003,LTCU21,False,LONG,2021-09-20T11:08:19.948000Z,2021-09-21T17:40:21.791000Z,109921.843,3,222,0,1,22,18,NONE,FULL_CLOSE,0d38b873-9e49-9efb-c544-1455c86f24b3,17a132b3-30ba-42dd-3e7b-274583aacfc9,42,0,2353200,0,0,-5064,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCU21-C0003,BEHAVIORAL_APPROXIMATION
TRXU21-C0003,TRXU21,False,LONG,2021-09-21T16:23:28.175000Z,2021-09-24T11:59:59.999000Z,243391.824,301200,2100000,0,1,65,30,NONE,SETTLEMENT,a31e9c8d-f93d-e726-3a7c-a13425bffb3b,7a34520d-79f3-561a-393a-ca34af0ab555,97,0,20950781.00000000000000000002,0,0,-84670,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,TRXU21-C0003,BEHAVIORAL_APPROXIMATION
LINKUSDT-C0005,LINKUSDT,False,LONG,2021-09-21T20:42:29.371000Z,2021-09-22T09:14:08.137000Z,45098.766,224,888,0,1,13,41,NONE,FULL_CLOSE,0e37a7d3-713a-41ea-6f38-0d1cbd0c7a55,bb7bb819-a3e6-552f-ebc6-5f48c8aaaa39,56,1,10300800,0,0,-27420,90810,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,HIGH,MEDIUM,MEDIUM,MEDIUM,LINKUSDT-C0005,BEHAVIORAL_APPROXIMATION
LTCU21-C0004,LTCU21,False,LONG,2021-09-24T09:21:57.198000Z,2021-09-24T11:59:59.999000Z,9482.801,18,1000,0,1,7,0,NONE,SETTLEMENT,43fd5bcf-ce99-24bd-efa9-bc48ee9eceff,c30a506f-3bce-dade-6497-3446e4df0a89,9,0,5100000,0,0,-34847,0,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,LTCU21-C0004,BEHAVIORAL_APPROXIMATION
ETHUSD-C0145,ETHUSD,False,SHORT,2021-09-26T09:46:51.963000Z,2021-09-26T15:52:58.560000Z,21966.597,-15,2901,0,1,27,18,ETHUSD-C0144,FULL_CLOSE,277d5b73-10ec-53e8-5f47-1d3b8688f311,d7cc4f39-7e0b-8c11-a343-c01218b8a6ba,47,1,-12987070.00000000000000000000,0,0,156501,-59892,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0145,BEHAVIORAL_APPROXIMATION
ETHUSD-C0146,ETHUSD,False,LONG,2021-09-26T20:27:37.634000Z,2021-10-09T19:57:27.854000Z,1121390.22,219,5772,0,1,104,163,NONE,FULL_CLOSE,ab36038a-17fd-699b-3370-eb1b73470efb,ee2cc8f9-1536-796b-e7b0-88b10a81688d,269,38,260245205.0000000000000000000,0,0,173016,11186052,,AGGREGATE_ONLY_NOT_ALIGNED,XBT,,HIGH,HIGH,MEDIUM,MEDIUM,MEDIUM,MEDIUM,MEDIUM,ETHUSD-C0146,BEHAVIORAL_APPROXIMATION
